"","ID","adj.P.Val","P.Value","t","B","logFC","Gene.ID","Gene.symbol","Gene.title"
"ILMN_1732398","ILMN_1732398",0.00715463761106417,0.00020168156213754,-4.57585391079132,0.734709082812694,-5.03257686964344,"4246","SCGB2A1","secretoglobin family 2A member 1"
"ILMN_1736527","ILMN_1736527",0.0072460455575167,0.000206139383638122,-4.56625309415572,0.713721314362533,-2.19459058271141,"29842","TFCP2L1","transcription factor CP2-like 1"
"ILMN_1766712","ILMN_1766712",0.007288005784049,0.000208983155297477,4.56023751395332,0.700568895219408,3.16127956082167,"6943","TCF21","transcription factor 21"
"ILMN_1802190","ILMN_1802190",0.00754758675656132,0.00022009487294351,-4.5375001556807,0.650841787677489,-2.74316601985205,"2302","FOXJ1","forkhead box J1"
"ILMN_1782070","ILMN_1782070",0.00757509855577215,0.000221901221335083,4.53391387363822,0.642996495406687,2.28104174063141,"80896","NPL","N-acetylneuraminate pyruvate lyase"
"ILMN_1782389","ILMN_1782389",0.00757719023186143,0.000222632063985678,-4.53247125100727,0.639840486421207,-3.51456020453191,"3898","LAD1","ladinin 1"
"ILMN_1708779","ILMN_1708779",0.00799314371104183,0.000247873472078643,-4.48537863254975,0.536771019319991,-3.14244661244215,"10578","GNLY","granulysin"
"ILMN_1690209","ILMN_1690209",0.00889553839471134,0.000295300047712521,-4.40871432502559,0.368812407532221,-2.80892555351039,"440712","C1orf186","chromosome 1 open reading frame 186"
"ILMN_1728570","ILMN_1728570",0.00899119943650581,0.000301653599625664,4.39940063559503,0.348395599309267,3.67599610094187,"6943","TCF21","transcription factor 21"
"ILMN_1811238","ILMN_1811238",0.00915386377882687,0.000311020246804129,4.38602464254301,0.319069702632062,2.35116063561667,"115701","ALPK2","alpha kinase 2"
"ILMN_1733270","ILMN_1733270",0.00930955454873629,0.000321657387757336,4.37131812094073,0.286821586686362,2.15610599335563,"9332","CD163","CD163 molecule"
"ILMN_1734653","ILMN_1734653",0.00938927847424276,0.000325656501669269,4.36591551032699,0.274973591113591,2.48626389479163,"84624","FNDC1","fibronectin type III domain containing 1"
"ILMN_1763666","ILMN_1763666",0.00994283347878525,0.000354520682957615,-4.3287969427181,0.193555344553337,-2.52250634306816,"222","ALDH3B2","aldehyde dehydrogenase 3 family member B2"
"ILMN_1691790","ILMN_1691790",0.0102206128280761,0.00037029569738976,-4.30977706002691,0.151825926778201,-2.05317124896513,"168002","DACT2","dishevelled binding antagonist of beta catenin 2"
"ILMN_1753143","ILMN_1753143",0.0103605366580204,0.00037935738954394,-4.29921689752676,0.128654552215969,-2.31874547463292,"85415","RHPN2","rhophilin Rho GTPase binding protein 2"
"ILMN_1737541","ILMN_1737541",0.0107900761434429,0.000408090185957987,-4.2673368791777,0.0586935654509881,-2.10563228882995,"3081","HGD","homogentisate 1,2-dioxygenase"
"ILMN_1757288","ILMN_1757288",0.0107959917581599,0.000409267924203647,4.26607879859761,0.0559324561740056,2.1340429090934,"55220","KLHDC8A","kelch domain containing 8A"
"ILMN_1749131","ILMN_1749131",0.010840090100301,0.000417022632696723,-4.25788490027791,0.0379489310482084,-3.06376864334507,"5169","ENPP3","ectonucleotide pyrophosphatase/phosphodiesterase 3"
"ILMN_1807652","ILMN_1807652",0.010845078832166,0.000418032413557129,-4.25682922188527,0.0356319397783693,-2.00080973751505,"64220","STRA6","stimulated by retinoic acid 6"
"ILMN_1676383","ILMN_1676383",0.0110139588532429,0.000430183344066926,4.24432330574253,0.00818338457369183,2.38950280010679,"133121","ENPP6","ectonucleotide pyrophosphatase/phosphodiesterase 6"
"ILMN_1781149","ILMN_1781149",0.0111388422055218,0.000439474638111611,4.23499786773891,-0.0122852614657578,2.45648839220563,"11185","INMT","indolethylamine N-methyltransferase"
"ILMN_1714536","ILMN_1714536",0.0111388422055218,0.000440597367613284,-4.23388445702351,-0.0147291525142368,-4.23418871218585,"10647","SCGB1D2","secretoglobin family 1D member 2"
"ILMN_1804922","ILMN_1804922",0.011161982994518,0.00044237612097745,-4.23212629197196,-0.0185882677015181,-2.08295405304306,"3481","IGF2","insulin like growth factor 2"
"ILMN_1701895","ILMN_1701895",0.0124041355350597,0.000537431805187483,4.14722726222006,-0.204945916379365,2.24305065597209,"6770","STAR","steroidogenic acute regulatory protein"
"ILMN_1748474","ILMN_1748474",0.0124041355350597,0.000537764338282352,4.14695756314185,-0.205537896265723,2.1217299354557,"2359","FPR3","formyl peptide receptor 3"
"ILMN_1689702","ILMN_1689702",0.0124998962780917,0.000545658884052252,4.14060340255066,-0.219484921890404,2.35210373330753,"6770","STAR","steroidogenic acute regulatory protein"
"ILMN_1712082","ILMN_1712082",0.0125202182360323,0.000547099184175142,-4.13945408850739,-0.222007573277568,-2.93514490479922,"9245","GCNT3","glucosaminyl (N-acetyl) transferase 3, mucin type"
"ILMN_1756992","ILMN_1756992",0.0126882659391742,0.000563412153442765,-4.12664467053358,-0.250122536377698,-2.43356855053412,"4582","MUC1","mucin 1, cell surface associated"
"ILMN_1720048","ILMN_1720048",0.0130345785010451,0.000597794922638838,4.10082250986379,-0.306794040393907,2.06255815521256,"6347","CCL2","C-C motif chemokine ligand 2"
"ILMN_1652975","ILMN_1652975",0.0136762629350982,0.000642330557151477,4.06950422280015,-0.375516406945302,2.58446853271367,"8788","DLK1","delta like non-canonical Notch ligand 1"
"ILMN_1666932","ILMN_1666932",0.0137561334129161,0.000649484821009659,4.0646769161437,-0.386107693346164,2.01305617857528,"2212","FCGR2A","Fc fragment of IgG receptor IIa"
"ILMN_1728787","ILMN_1728787",0.0143615064530026,0.000694184953810138,-4.03567081094612,-0.449738857517102,-3.31120170638007,"155465","AGR3","anterior gradient 3, protein disulphide isomerase family member"
"ILMN_1761728","ILMN_1761728",0.014958121363933,0.000733597610302018,4.01160657982454,-0.502515032230115,2.11585792910905,"54","ACP5","acid phosphatase 5, tartrate resistant"
"ILMN_1674593","ILMN_1674593",0.0155165451100513,0.000777438349083118,3.98631334652234,-0.557970509063101,2.54646720303535,"114132","SIGLEC11","sialic acid binding Ig like lectin 11"
"ILMN_1802104","ILMN_1802104",0.0155192969095565,0.00077894761141944,-3.98546820906732,-0.559823162436153,-3.81015617511606,"404552","SCGB1D4","secretoglobin family 1D member 4"
"ILMN_1713182","ILMN_1713182",0.0170159629441133,0.000907853355422099,3.91873206856669,-0.70604294085276,2.72459975114112,"718","C3","complement component 3"
"ILMN_1695924","ILMN_1695924",0.0172731024648686,0.00093642454488551,-3.90522698177146,-0.735612502301931,-2.30454809476585,"11012","KLK11","kallikrein related peptidase 11"
"ILMN_1676631","ILMN_1676631",0.0174835571595548,0.000960221383196439,-3.89428887184349,-0.759555982724297,-2.12507591576224,"10309","CCNO","cyclin O"
"ILMN_1663112","ILMN_1663112",0.0174835571595548,0.000960966071951848,-3.89395095906572,-0.76029558937709,-2.69809262628522,"11095","ADAMTS8","ADAM metallopeptidase with thrombospondin type 1 motif 8"
"ILMN_1773337","ILMN_1773337",0.0175975312672382,0.000969563093281756,-3.89006874760069,-0.768792416277337,-3.13958822128627,"22943","DKK1","dickkopf WNT signaling pathway inhibitor 1"
"ILMN_1667154","ILMN_1667154",0.0176079666630123,0.000972330068703486,3.88882654824535,-0.771511021393536,2.77197145919428,"6705","SPRR2F","small proline rich protein 2F"
"ILMN_1708534","ILMN_1708534",0.0176079666630123,0.000972471980239711,-3.88876293391163,-0.77165024214655,-2.10137555054049,"7849","PAX8","paired box 8"
"ILMN_1808713","ILMN_1808713",0.0181793071010944,0.00102279013748037,-3.86677119963548,-0.819768191540863,-2.62594894219382,"3294","HSD17B2","hydroxysteroid 17-beta dehydrogenase 2"
"ILMN_1730977","ILMN_1730977",0.0186839255598164,0.00107234654275622,-3.84614228389801,-0.864882894158951,-2.07772814519874,"80736","SLC44A4","solute carrier family 44 member 4"
"ILMN_1796316","ILMN_1796316",0.0190194753947801,0.00109664716962789,3.83637129454242,-0.886244036491015,2.28377637959974,"4318","MMP9","matrix metallopeptidase 9"
"ILMN_1678170","ILMN_1678170",0.0205465330420072,0.00124279608246842,-3.78180229887852,-1.00544266597489,-2.0952331981025,"4311","MME","membrane metallo-endopeptidase"
"ILMN_1654411","ILMN_1654411",0.0211449157277964,0.00130155252449801,3.76164474192412,-1.04942799215963,2.38698056523052,"6362","CCL18","C-C motif chemokine ligand 18"
"ILMN_1727801","ILMN_1727801",0.0214354416987354,0.0013297114896401,-3.75230285859141,-1.06980357570016,-2.1423360436953,"2139","EYA2","EYA transcriptional coactivator and phosphatase 2"
"ILMN_1740586","ILMN_1740586",0.0218676458632556,0.00137101530861837,3.73894989128858,-1.09891732410382,2.42135075342713,"5320","PLA2G2A","phospholipase A2 group IIA"
"ILMN_1732504","ILMN_1732504",0.022522692000875,0.00144169587573693,-3.71700089213387,-1.14674552355528,-2.57119705343047,"7780","SLC30A2","solute carrier family 30 member 2"
"ILMN_1767113","ILMN_1767113",0.0231907646572908,0.00151237434870151,3.69609604731007,-1.19226495642746,2.17255927817167,"316","AOX1","aldehyde oxidase 1"
"ILMN_1726415","ILMN_1726415",0.0237175398921473,0.00157816529304881,-3.67749043731798,-1.23274904121511,-2.14481726959408,"8900","CCNA1","cyclin A1"
"ILMN_1723333","ILMN_1723333",0.0239712178038224,0.00160563629172424,-3.66994837911077,-1.24915183378295,-2.41445295315082,"4250","SCGB2A2","secretoglobin family 2A member 2"
"ILMN_1739608","ILMN_1739608",0.0252039404056262,0.00173163643046652,-3.63691832357754,-1.32092999649168,-2.78306287087532,"1356","CP","ceruloplasmin (ferroxidase)"
"ILMN_1812041","ILMN_1812041",0.0254858025940566,0.00176008244353848,-3.62979151011153,-1.33640478629206,-2.69692812873654,"7348","UPK1B","uroplakin 1B"
"ILMN_1753584","ILMN_1753584",0.0277800306309046,0.0020019100410465,-3.57344006547869,-1.45859477201848,-2.43458223059583,"3856","KRT8","keratin 8"
"ILMN_1696245","ILMN_1696245",0.0295459447533251,0.00221103271392337,3.52989513830982,-1.55279549921167,2.94397009486463,"3512","JCHAIN","joining chain of multimeric IgA and IgM"
"ILMN_1685387","ILMN_1685387",0.0296052328115171,0.00221846307817492,-3.52842387463338,-1.55597470942324,-2.85609273515494,"5284","PIGR","polymeric immunoglobulin receptor"
"ILMN_1654570","ILMN_1654570",0.0296675473993359,0.00223230827645779,-3.52569536345312,-1.56187003191142,-2.04939491294342,"83659","TEKT1","tektin 1"
"ILMN_1814151","ILMN_1814151",0.0300493089487561,0.00226899964624328,-3.51854451881622,-1.57731645973571,-2.53897356886991,"10551","AGR2","anterior gradient 2, protein disulphide isomerase family member"
"ILMN_1682846","ILMN_1682846",0.0303476945067607,0.00229421222555859,3.51369666081625,-1.58778495878559,2.00529517555007,"10437","IFI30","IFI30, lysosomal thiol reductase"
"ILMN_1686841","ILMN_1686841",0.0330619017746517,0.00260895844870446,-3.45724307669853,-1.7094877964109,-2.09515884262951,"286207","CFAP157","cilia and flagella associated protein 157"
"ILMN_1685403","ILMN_1685403",0.0352556741224739,0.00290201568020894,-3.41041601341417,-1.81013529929464,-3.2009463622852,"4316","MMP7","matrix metallopeptidase 7"
"ILMN_1812461","ILMN_1812461",0.0366529726113878,0.00306561556812429,3.38626035348511,-1.86193919609886,2.56507719070806,"8839","WISP2","WNT1 inducible signaling pathway protein 2"
"ILMN_1804151","ILMN_1804151",0.0366829039817937,0.00307946439117254,3.38427410267307,-1.86619526537064,2.30168437706867,"718","C3","complement component 3"
"ILMN_1680757","ILMN_1680757",0.0374941767403026,0.00318401483209745,-3.36955632281286,-1.89771452282486,-2.7870857638844,"389816","LRRC26","leucine rich repeat containing 26"
"ILMN_1811114","ILMN_1811114",0.0383687075468997,0.00330625151476245,3.35293913230332,-1.93326383520833,2.01432096579075,"10993","SDS","serine dehydratase"
"ILMN_1754247","ILMN_1754247",0.038645703552194,0.00336573428524596,-3.34506984329853,-1.95008445782641,-2.31777291891765,"6519","SLC3A1","solute carrier family 3 member 1"
"ILMN_1722898","ILMN_1722898",0.0405771601529693,0.00364845302806647,3.3094405253143,-2.02612435768172,3.34433213340072,"6423","SFRP2","secreted frizzled related protein 2"
"ILMN_1796901","ILMN_1796901",0.0407475116343623,0.00367699265303832,-3.30599553811543,-2.03346615874926,-2.3241895346913,"1496","CTNNA2","catenin alpha 2"
"ILMN_1661618","ILMN_1661618",0.0418458447618114,0.00385255818761679,-3.28536263422497,-2.0773983020811,-2.12953400257821,"128602","C20orf85","chromosome 20 open reading frame 85"
"ILMN_1810633","ILMN_1810633",0.0418458447618114,0.00385307915360823,-3.28530279007799,-2.07752562360772,-3.75752859226914,"56547","MMP26","matrix metallopeptidase 26"
"ILMN_1766038","ILMN_1766038",0.0421651234479037,0.0039116994758525,-3.27861908027742,-2.09174186627363,-2.36926480540158,"399949","C11orf88","chromosome 11 open reading frame 88"
"ILMN_1712475","ILMN_1712475",0.0426137354448973,0.00397267603116537,3.27176996140896,-2.10630228365545,2.41448972540457,"9956","HS3ST2","heparan sulfate-glucosamine 3-sulfotransferase 2"
"ILMN_1745238","ILMN_1745238",0.0428290801940586,0.00400416797113188,3.26827285129729,-2.11373371648715,2.61367167104145,"147920","IGFL2","IGF like family member 2"
"ILMN_1797475","ILMN_1797475",0.0434698763055996,0.00409672805902195,-3.2581479089226,-2.13523784995293,-2.03759086296069,"144809","FAM216B","family with sequence similarity 216 member B"
"ILMN_1690884","ILMN_1690884",0.0471192110804984,0.00464852769810567,3.20206920104087,-2.25402027048209,2.38024535032873,"335","APOA1","apolipoprotein A1"
"ILMN_1786720","ILMN_1786720",0.0477390044775764,0.00476700674447662,-3.19087987198835,-2.27765326513948,-2.41490182831148,"8842","PROM1","prominin 1"
