"","ID","adj.P.Val","P.Value","t","B","logFC","Gene.ID","Gene.symbol","Gene.title"
"203213_at","203213_at",1.55753998790578e-09,1.13490954290616e-11,-12.5668297336791,16.8568426514093,-2.82298430708044,"983","CDK1","cyclin dependent kinase 1"
"223316_at","223316_at",1.58667978410232e-09,1.16296461841253e-11,12.5513912546685,16.8324605523689,2.19558267812784,"83643","CCDC3","coiled-coil domain containing 3"
"213285_at","213285_at",1.58667978410232e-09,1.16452024916956e-11,-12.5505465532548,16.8311258030014,-2.20881793927025,"161291","TMEM30B","transmembrane protein 30B"
"201792_at","201792_at",1.59250838376074e-09,1.17720668317495e-11,12.5437012947698,16.8203066074157,2.72186284529151,"165","AEBP1","AE binding protein 1"
"201688_s_at","201688_s_at",1.70220634226521e-09,1.28136345890745e-11,-12.4902383664707,16.7356403635724,-2.24567869174744,"7163","TPD52","tumor protein D52"
"219250_s_at","219250_s_at",1.75407036731505e-09,1.33831336436467e-11,12.4628834053184,16.6922057129908,2.18447861830391,"23767","FLRT3","fibronectin leucine rich transmembrane protein 3"
"203680_at","203680_at",1.75445012677163e-09,1.34323495634345e-11,12.4605763849459,16.6885390471812,2.770084861221,"5577","PRKAR2B","protein kinase cAMP-dependent type II regulatory subunit beta"
"220532_s_at","220532_s_at",1.75742056737075e-09,1.35014885977319e-11,12.4573502396247,16.6834106442179,2.83099710933928,"28959","TMEM176B","transmembrane protein 176B"
"226213_at","226213_at",1.98537734726119e-09,1.55148554514313e-11,-12.3702454313981,16.5445368146484,-2.99475758168833,"2065","ERBB3","erb-b2 receptor tyrosine kinase 3"
"217504_at","217504_at",2.06464373305367e-09,1.63523184940097e-11,12.3374208988567,16.4919984318039,2.83316861438667,"23460","ABCA6","ATP binding cassette subfamily A member 6"
"204457_s_at","204457_s_at",2.07900512953483e-09,1.65209499970955e-11,12.3310227226284,16.4817444883031,2.97262911308645,"2619","GAS1","growth arrest specific 1"
"207864_at","207864_at",2.09116120695577e-09,1.67689721853627e-11,12.3217344642075,16.4668511613957,2.27561370707635,"6332","SCN7A","sodium voltage-gated channel alpha subunit 7"
"219850_s_at","219850_s_at",2.17968551830803e-09,1.7666282647462e-11,-12.289283152712,16.41474578063,-2.61269788847097,"26298","EHF","ETS homologous factor"
"231067_s_at","231067_s_at",2.23998346487071e-09,1.83324059905465e-11,12.2662806239938,16.3777447478534,2.46476392457372,"9590","AKAP12","A-kinase anchoring protein 12"
"242385_at","242385_at",2.28696981707587e-09,1.88408695163113e-11,-12.2492988670055,16.3503927314141,-2.82016116318449,"6096","RORB","RAR related orphan receptor B"
"207808_s_at","207808_s_at",2.28696981707587e-09,1.88454794153949e-11,12.249147089964,16.3501481314098,2.91219021031556,"5627","PROS1","protein S (alpha)"
"207961_x_at","207961_x_at",2.33618498036277e-09,1.9380421377785e-11,12.2317913522039,16.3221620214526,3.07310590733395,"4629","MYH11","myosin heavy chain 11"
"217967_s_at","217967_s_at",2.33618498036277e-09,1.94281184015596e-11,12.2302680755531,16.3197042198439,2.20237418907098,"116496","FAM129A","family with sequence similarity 129 member A"
"225241_at","225241_at",2.44971163491566e-09,2.046224235087e-11,12.1981633676129,16.2678462541021,2.17764474365972,"151887","CCDC80","coiled-coil domain containing 80"
"201497_x_at","201497_x_at",2.44971163491566e-09,2.0588089354992e-11,12.1943718222257,16.2617146515562,3.72071756419508,"4629","MYH11","myosin heavy chain 11"
"213308_at","213308_at",2.44971163491566e-09,2.07602680925056e-11,-12.1892231729221,16.2533859294536,-2.34410787992141,"22941","SHANK2","SH3 and multiple ankyrin repeat domains 2"
"227174_at","227174_at",2.71042753651933e-09,2.32559519871372e-11,-12.1192052128164,16.1398414514153,-2.27499703144903,"256764","WDR72","WD repeat domain 72"
"204548_at","204548_at",2.79811438392667e-09,2.41560642996996e-11,12.0958501808331,16.1018515446964,4.75009186633003,"6770","STAR","steroidogenic acute regulatory protein"
"213661_at","213661_at",2.84127887611979e-09,2.47537364464737e-11,-12.0808362030704,16.0773986038124,-2.97403327119913,"25891","PAMR1","peptidase domain containing associated with muscle regeneration 1"
"222717_at","222717_at",2.97764899102002e-09,2.60990407365396e-11,12.0483739323491,16.0244454038147,2.27028374162613,"8436","SDPR","serum deprivation response"
"224650_at","224650_at",3.15584099164502e-09,2.80774701458465e-11,-12.0036602353923,15.9513219476746,-3.46987768895161,"114569","MAL2","mal, T-cell differentiation protein 2 (gene/pseudogene)"
"219371_s_at","219371_s_at",3.1940364254953e-09,2.8501618665648e-11,11.9945004384995,15.9363157009561,2.68861120753925,"10365","KLF2","Kruppel like factor 2"
"205609_at","205609_at",3.33995899796304e-09,2.99800955517038e-11,11.9636425938522,15.8856954383269,2.48700187753371,"284","ANGPT1","angiopoietin 1"
"201510_at","201510_at",3.40098033491262e-09,3.07904840688861e-11,-11.9473919084136,15.8589958450203,-2.0253483917413,"1999","ELF3","E74 like ETS transcription factor 3"
"203698_s_at","203698_s_at",3.40098033491262e-09,3.07971977104131e-11,11.9472591413874,15.8587775932752,2.46925536043597,"2487","FRZB","frizzled-related protein"
"219049_at","219049_at",3.41615885470566e-09,3.1205210510802e-11,11.9392462739471,15.8456019417992,2.59795232718217,"55790","CSGALNACT1","chondroitin sulfate N-acetylgalactosaminyltransferase 1"
"203256_at","203256_at",3.42075401941159e-09,3.13374952409267e-11,11.9366716852635,15.8413670374509,2.7881656586946,"1001","CDH3","cadherin 3"
"232361_s_at","232361_s_at",3.56995496042347e-09,3.28928211940386e-11,-11.9072200296977,15.7928712206093,-2.39438817883391,"26298","EHF","ETS homologous factor"
"202073_at","202073_at",3.70739221992327e-09,3.46485254198436e-11,11.875662573925,15.7408032264237,2.00552975945212,"10133","OPTN","optineurin"
"225548_at","225548_at",4.13616491571029e-09,3.93109290262343e-11,-11.7993035605823,15.6143652581005,-2.11495107897268,"57619","SHROOM3","shroom family member 3"
"220541_at","220541_at",4.13765593823204e-09,3.96270554030579e-11,-11.7944713062344,15.6063423461605,-4.55534165661846,"56547","MMP26","matrix metallopeptidase 26"
"210108_at","210108_at",4.13765593823204e-09,3.9652809165696e-11,-11.7940794019429,15.6056915615251,-2.89079215230314,"776","CACNA1D","calcium voltage-gated channel subunit alpha1 D"
"239710_at","239710_at",4.41771776974140e-09,4.3153164760661e-11,11.7431325108013,15.5209468097549,2.0917586077003,"55137","FIGN","fidgetin, microtubule severing factor"
"226814_at","226814_at",4.49508811429521e-09,4.40276068008745e-11,-11.731074340089,15.5008474600161,-2.09973285712163,"56999","ADAMTS9","ADAM metallopeptidase with thrombospondin type 1 motif 9"
"204894_s_at","204894_s_at",4.6268676309995e-09,4.59215529892297e-11,11.7057880107856,15.458646384722,2.11273403843193,"8639","AOC3","amine oxidase, copper containing 3"
"238478_at","238478_at",4.6268676309995e-09,4.60391891117856e-11,11.7042533004018,15.4560827865037,2.58108132381282,"54796","BNC2","basonuclin 2"
"225571_at","225571_at",4.6268676309995e-09,4.60512460237291e-11,11.7040962327994,15.455820404233,2.12909322431606,"3977","LIFR","leukemia inhibitory factor receptor alpha"
"203214_x_at","203214_x_at",4.75225831208456e-09,4.74515349283192e-11,-11.6861387596784,15.4258043362524,-2.44249464602161,"983","CDK1","cyclin dependent kinase 1"
"1552477_a_at","1552477_a_at",4.75225831208456e-09,4.75501848112373e-11,-11.6848944606882,15.4237231561912,-2.28925724808454,"3664","IRF6","interferon regulatory factor 6"
"231728_at","231728_at",4.92589581626677e-09,4.99378001332287e-11,-11.6555689803945,15.3746244309296,-2.34379480368739,"828","CAPS","calcyphosine"
"209365_s_at","209365_s_at",5.43327923577143e-09,5.56553234985827e-11,-11.5908746469519,15.2659703624332,-2.89935306297764,"1893","ECM1","extracellular matrix protein 1"
"216973_s_at","216973_s_at",5.50476791982373e-09,5.65329405145845e-11,-11.5815586283543,15.2502856479381,-2.06611224608311,"3217","HOXB7","homeobox B7"
"205466_s_at","205466_s_at",5.79774456645076e-09,6.0000946988983e-11,11.5461579487382,15.190595454815,2.89050460105552,"9957","HS3ST1","heparan sulfate-glucosamine 3-sulfotransferase 1"
"226374_at","226374_at",5.81079505226259e-09,6.03533844382264e-11,-11.5426797984688,15.1847232579996,-2.55540923250602,"1525","CXADR","coxsackie virus and adenovirus receptor"
"210559_s_at","210559_s_at",5.81079505226259e-09,6.04428230263335e-11,-11.5418004942055,15.1832385046007,-2.76808180688433,"983","CDK1","cyclin dependent kinase 1"
"203697_at","203697_at",6.06314976727663e-09,6.3547981878896e-11,11.5120813756074,15.1330050735492,2.47485266072999,"2487","FRZB","frizzled-related protein"
"229124_at","229124_at",6.24417275015905e-09,6.5939835790264e-11,11.4901985734077,15.095953646165,2.92519135345336,"84432","PROK1","prokineticin 1"
"220979_s_at","220979_s_at",6.67767887061684e-09,7.16433915843038e-11,11.4411744480643,15.0127511198432,2.44889843939455,"81849","ST6GALNAC5","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5"
"227530_at","227530_at",6.7461062272042e-09,7.26651708300152e-11,11.4328209188889,14.9985466225145,2.42307994309387,"9590","AKAP12","A-kinase anchoring protein 12"
"235306_at","235306_at",6.82732639186242e-09,7.40807631621377e-11,11.421446900477,14.9791933199675,2.11930189928429,"155038","GIMAP8","GTPase, IMAP family member 8"
"209815_at","209815_at",6.83011894581715e-09,7.44717019014332e-11,-11.4183454814471,14.9739135992243,-3.08196117021086,"5727","PTCH1","patched 1"
"201690_s_at","201690_s_at",7.30532235776968e-09,8.10030991674129e-11,-11.3688900727419,14.8895752896183,-2.13460675090569,"7163","TPD52","tumor protein D52"
"201666_at","201666_at",7.3893699855799e-09,8.21301220742684e-11,11.3607763143956,14.8757120038838,2.33813900347974,"7076","TIMP1","TIMP metallopeptidase inhibitor 1"
"1552309_a_at","1552309_a_at",7.46988451894284e-09,8.33930253627348e-11,11.3518203780172,14.8604010499979,2.79539648124348,"91624","NEXN","nexilin F-actin binding protein"
"202747_s_at","202747_s_at",7.46988451894284e-09,8.3616638577321e-11,11.3502492801289,14.8577141783681,2.46881280150871,"9452","ITM2A","integral membrane protein 2A"
"226420_at","226420_at",8.12232821848359e-09,9.15632860576718e-11,-11.2970758258636,14.7666113738235,-2.40539101478521,"2122","MECOM","MDS1 and EVI1 complex locus"
"204940_at","204940_at",8.29872082896548e-09,9.42090383984148e-11,11.2804287536767,14.7380232095619,2.53770865900587,"5350","PLN","phospholamban"
"226237_at","226237_at",8.56397191803854e-09,9.81246056399156e-11,11.2566611540854,14.6971517943134,4.38695523431316,"1295","COL8A1","collagen type VIII alpha 1 chain"
"223754_at","223754_at",8.62089523392712e-09,9.90044201583583e-11,-11.2514560222545,14.6881922445427,-2.05106533087846,"84281","C2orf88","chromosome 2 open reading frame 88"
"202274_at","202274_at",8.7658093864284e-09,1.0136291544579e-10,11.2377359435505,14.6645610557324,3.56572184446895,"72","ACTG2","actin, gamma 2, smooth muscle, enteric"
"229916_at","229916_at",9.16965866584522e-09,1.06759054639573e-10,11.207551172054,14.612495093384,2.49651527355584,"133121","ENPP6","ectonucleotide pyrophosphatase/phosphodiesterase 6"
"208937_s_at","208937_s_at",9.23854875793665e-09,1.07805020091029e-10,-11.2018836074861,14.6027073471926,-2.33172915218196,"3397","ID1","inhibitor of DNA binding 1, HLH protein"
"205083_at","205083_at",9.26994826679424e-09,1.08660885750479e-10,11.1972883486366,14.5947687244223,3.35539980410141,"316","AOX1","aldehyde oxidase 1"
"231773_at","231773_at",9.38918421106771e-09,1.10306430485378e-10,11.1885576909472,14.5796791985671,2.75708904014124,"9068","ANGPTL1","angiopoietin like 1"
"240052_at","240052_at",9.57723582086117e-09,1.12768551035009e-10,11.1757435894918,14.5575161453611,2.14581565558395,"3708","ITPR1","inositol 1,4,5-trisphosphate receptor type 1"
"229964_at","229964_at",9.65147757077851e-09,1.13897525585775e-10,-11.169964525227,14.5475145582878,-2.39053124394949,"401546","C9orf152","chromosome 9 open reading frame 152"
"223502_s_at","223502_s_at",1.01794404907667e-08,1.2200923973832e-10,11.1301105540248,14.4784355783759,2.40239665604427,"10673","TNFSF13B","tumor necrosis factor superfamily member 13b"
"230964_at","230964_at",1.12857001773586e-08,1.37950239772877e-10,-11.0592250862053,14.3551134171044,-2.48365580441982,"341640","FREM2","FRAS1 related extracellular matrix protein 2"
"203453_at","203453_at",1.14112969601679e-08,1.40389259819373e-10,-11.0491340179244,14.3375099533906,-2.67480932392153,"6337","SCNN1A","sodium channel epithelial 1 alpha subunit"
"230943_at","230943_at",1.15091812619201e-08,1.41897345406745e-10,-11.0429850647878,14.3267775150792,-3.6007929158653,"64321","SOX17","SRY-box 17"
"222453_at","222453_at",1.16117720739141e-08,1.43468750477633e-10,11.0366495904891,14.3157148955311,2.15364697152223,"79901","CYBRD1","cytochrome b reductase 1"
"227529_s_at","227529_s_at",1.24637490761555e-08,1.56627714247057e-10,10.98625956609,14.2275594592395,2.70595827616553,"9590","AKAP12","A-kinase anchoring protein 12"
"201117_s_at","201117_s_at",1.31726895206127e-08,1.66927793703313e-10,10.9497889616703,14.1635694862434,2.04470200952521,"1363","CPE","carboxypeptidase E"
"241399_at","241399_at",1.35242005450061e-08,1.72810419340593e-10,10.9299921115089,14.1287690641399,2.27264520394354,"338811","FAM19A2","family with sequence similarity 19 member A2, C-C motif chemokine like"
"203917_at","203917_at",1.3823756131168e-08,1.77368009919945e-10,-10.9151287709813,14.1026107471186,-2.56490048940489,"1525","CXADR","coxsackie virus and adenovirus receptor"
"226425_at","226425_at",1.39896531532451e-08,1.80235248397054e-10,10.9059795302607,14.086495820976,2.28866074850958,"79745","CLIP4","CAP-Gly domain containing linker protein family member 4"
"213397_x_at","213397_x_at",1.47272051983472e-08,1.91292701768488e-10,10.8720554304989,14.0266574883123,2.90661761226127,"6038","RNASE4","ribonuclease A family member 4"
"235874_at","235874_at",1.5241524001305e-08,2.01111561079335e-10,10.843593168976,13.9763479797757,2.57817374552118,"167681","PRSS35","protease, serine 35"
"205632_s_at","205632_s_at",1.55168403461958e-08,2.0523620606801e-10,-10.8320639406781,13.9559416892662,-2.94116214092168,"8395","PIP5K1B","phosphatidylinositol-4-phosphate 5-kinase type 1 beta"
"229461_x_at","229461_x_at",1.56018834213329e-08,2.07758755275098e-10,10.8251306297051,13.9436623840969,2.71066846522819,"257194","NEGR1","neuronal growth regulator 1"
"232360_at","232360_at",1.56343439890636e-08,2.09662816363632e-10,-10.819954784378,13.9344919258006,-2.83618560445929,"26298","EHF","ETS homologous factor"
"208651_x_at","208651_x_at",1.56343439890636e-08,2.1009243071e-10,-10.8187936911135,13.9324342862584,-4.2590513779884,"100133941","CD24","CD24 molecule"
"210517_s_at","210517_s_at",1.64336553926864e-08,2.21701196094376e-10,10.7883175932999,13.8783684144591,2.06882978451034,"9590","AKAP12","A-kinase anchoring protein 12"
"227826_s_at","227826_s_at",1.68292423815667e-08,2.2748223505365e-10,10.7737520951085,13.8524894794948,2.34448985627715,"8470","SORBS2","sorbin and SH3 domain containing 2"
"204938_s_at","204938_s_at",1.68522479560378e-08,2.28238111870938e-10,10.7718760480989,13.8491544113221,2.36285010731542,"5350","PLN","phospholamban"
"228010_at","228010_at",1.68816824336025e-08,2.29082442865825e-10,-10.7697880595273,13.8454420779072,-2.64437173642629,"5522","PPP2R2C","protein phosphatase 2 regulatory subunit Bgamma"
"203434_s_at","203434_s_at",1.81327877085489e-08,2.4845337189759e-10,-10.72395783014,13.7638269660592,-2.6889334181356,"4311","MME","membrane metallo-endopeptidase"
"227725_at","227725_at",1.86876684893459e-08,2.5704301396455e-10,-10.7048080370255,13.7296501736926,-2.2265326070966,"55808","ST6GALNAC1","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1"
"209173_at","209173_at",1.92724253168986e-08,2.69062536564416e-10,-10.679096347945,13.6836930241197,-3.84108979938062,"10551","AGR2","anterior gradient 2, protein disulphide isomerase family member"
"209167_at","209167_at",1.92724253168986e-08,2.69156581462574e-10,-10.6788998961231,13.6833415794612,-2.03751331110905,"2824","GPM6B","glycoprotein M6B"
"220037_s_at","220037_s_at",1.94776548608754e-08,2.73525757462501e-10,10.6698506089368,13.6671477209817,2.01667396420018,"10894","LYVE1","lymphatic vessel endothelial hyaluronan receptor 1"
"210319_x_at","210319_x_at",1.97681554383559e-08,2.78547261997355e-10,-10.6596334058804,13.6488520018158,-4.07408579993606,"4488","MSX2","msh homeobox 2"
"205082_s_at","205082_s_at",1.97681554383559e-08,2.78715799491243e-10,10.6592938025758,13.6482436656898,2.58632816180136,"316","AOX1","aldehyde oxidase 1"
"222592_s_at","222592_s_at",2.03720339989738e-08,2.90967590512826e-10,-10.6351599049875,13.6049766602317,-2.1055595928973,"51703","ACSL5","acyl-CoA synthetase long-chain family member 5"
"210170_at","210170_at",2.22106177856216e-08,3.24472005017293e-10,10.574184672126,13.4953472489563,3.54689270686586,"27295","PDLIM3","PDZ and LIM domain 3"
"203980_at","203980_at",2.22106177856216e-08,3.25436740879138e-10,10.5725270334367,13.4923606365221,2.96821658009248,"2167","FABP4","fatty acid binding protein 4"
"214375_at","214375_at",2.23564769960518e-08,3.28164137752912e-10,10.5678681316484,13.4839647818049,2.05226057125014,"8496","PPFIBP1","PPFIA binding protein 1"
"228546_at","228546_at",2.27863584231158e-08,3.36278957667292e-10,-10.5542401152326,13.4593904659862,-2.29398447705896,"1804","DPP6","dipeptidyl peptidase like 6"
"228904_at","228904_at",2.2898071320604e-08,3.39136649528984e-10,-10.5495218684783,13.4508771702214,-3.21216696128502,"3213","HOXB3","homeobox B3"
"231040_at","231040_at",2.34421360155986e-08,3.48432403421036e-10,-10.5344539902345,13.4236715538397,-3.152143581055,"6096","RORB","RAR related orphan receptor B"
"209771_x_at","209771_x_at",2.36500133060647e-08,3.52146562770486e-10,-10.5285496435311,13.4130035036852,-4.70285764410257,"100133941","CD24","CD24 molecule"
"206101_at","206101_at",2.3691490360504e-08,3.53389620721388e-10,10.5265879689591,13.4094581855308,2.39542489311689,"1842","ECM2","extracellular matrix protein 2"
"224823_at","224823_at",2.40271669322758e-08,3.59031007013784e-10,10.5177741877785,13.3935233295755,2.12716291612948,"4638","MYLK","myosin light chain kinase"
"200606_at","200606_at",2.5024080396162e-08,3.77230843925459e-10,-10.4902876511055,13.3437682995904,-2.02558834607964,"1832","DSP","desmoplakin"
"208650_s_at","208650_s_at",2.60309052323046e-08,3.94470130506966e-10,-10.4654901635671,13.2988017454651,-4.83387735390361,"100133941","CD24","CD24 molecule"
"202555_s_at","202555_s_at",2.60883414872672e-08,3.96029261185349e-10,10.463303060449,13.2948321523288,2.4353098435056,"4638","MYLK","myosin light chain kinase"
"209613_s_at","209613_s_at",2.63135254756499e-08,4.00142316753111e-10,10.457575907966,13.2844345955605,4.1297147621398,"125","ADH1B","alcohol dehydrogenase 1B (class I), beta polypeptide"
"229266_at","229266_at",2.70274544413124e-08,4.13481974354124e-10,-10.4394122926829,13.2514322730552,-2.70157257761699,"388336","SHISA6","shisa family member 6"
"226961_at","226961_at",2.82369477601041e-08,4.36845963023946e-10,-10.4090151633378,13.19611183998,-2.61200297808084,"222171","PRR15","proline rich 15"
"222043_at","222043_at",2.91299697351656e-08,4.569230755169e-10,10.384210202169,13.1508846523204,2.3214158269413,"1191","CLU","clusterin"
"204438_at","204438_at",2.91299697351656e-08,4.57783472768549e-10,10.3831725666055,13.1489910701513,2.22999120125122,"4360","MRC1","mannose receptor, C type 1"
"205158_at","205158_at",3.00607988814926e-08,4.76966580278184e-10,10.3605480006372,13.1076705252431,2.76813101679179,"6038","RNASE4","ribonuclease A family member 4"
"239006_at","239006_at",3.08611110296068e-08,4.92923918182378e-10,-10.3424345313313,13.0745433895317,-3.34760114065909,"115111","SLC26A7","solute carrier family 26 member 7"
"228195_at","228195_at",3.43666394755094e-08,5.58344347124699e-10,-10.2740320130633,12.9490786615887,-3.33164694585206,"84281","C2orf88","chromosome 2 open reading frame 88"
"229802_at","229802_at",3.60351096872748e-08,5.90786290611903e-10,10.2431312041623,12.892209931531,3.18273041765665,"8840","WISP1","WNT1 inducible signaling pathway protein 1"
"205547_s_at","205547_s_at",3.64019975929009e-08,6.02567519160169e-10,10.2323425592964,12.8723269649846,2.81769053934165,"6876","TAGLN","transgelin"
"201843_s_at","201843_s_at",3.78330114221827e-08,6.30250546686659e-10,10.2078280657355,12.8270940678177,2.9606324730198,"2202","EFEMP1","EGF containing fibulin like extracellular matrix protein 1"
"204026_s_at","204026_s_at",3.82636867063356e-08,6.38435239410848e-10,-10.2007933546247,12.8141001570166,-2.55009253700395,"11130","ZWINT","ZW10 interacting kinetochore protein"
"227394_at","227394_at",3.85893443919925e-08,6.47944005314622e-10,10.1927369211398,12.7992114314481,2.25996275029856,"4684","NCAM1","neural cell adhesion molecule 1"
"200965_s_at","200965_s_at",3.919629550673e-08,6.6020477673831e-10,10.1825276123535,12.7803324465958,2.17792473022797,"3983","ABLIM1","actin binding LIM protein 1"
"225645_at","225645_at",4.15742306470853e-08,7.11233472182039e-10,-10.1420468498139,12.7053475576866,-4.46310254685802,"26298","EHF","ETS homologous factor"
"205907_s_at","205907_s_at",4.48516981661841e-08,7.76775806458017e-10,10.0942537568091,12.6165535658162,2.10515992122567,"4958","OMD","osteomodulin"
"216379_x_at","216379_x_at",4.52765252038188e-08,7.85328609190267e-10,-10.0883270365642,12.6055224417838,-4.8455145061808,"100133941","CD24","CD24 molecule"
"222848_at","222848_at",4.71690468753081e-08,8.24381145558212e-10,-10.0620881410105,12.5566321954682,-2.19077376496081,"64105","CENPK","centromere protein K"
"203418_at","203418_at",4.82020712700679e-08,8.52615971037159e-10,-10.0439067629591,12.5227045069376,-2.00825522565806,"890","CCNA2","cyclin A2"
"217767_at","217767_at",4.91620230447916e-08,8.74787568831236e-10,10.0300612594986,12.4968399253022,4.06155954195008,"718","C3","complement component 3"
"215870_s_at","215870_s_at",4.93505829657846e-08,8.79445680920445e-10,10.0271985986932,12.4914892157209,2.6622904924744,"5322","PLA2G5","phospholipase A2 group V"
"222925_at","222925_at",4.96072789580972e-08,8.85487803496681e-10,-10.0235086798765,12.4845907215299,-2.77245629606296,"51473","DCDC2","doublecortin domain containing 2"
"222392_x_at","222392_x_at",5.24174302469845e-08,9.56239619321673e-10,-9.98214256967531,12.4071369749276,-2.69624248008399,"64065","PERP","PERP, TP53 apoptosis effector"
"209220_at","209220_at",5.27988456246834e-08,9.68702467866652e-10,9.97518523045176,12.3940888305389,2.22024720705849,"2719","GPC3","glypican 3"
"209773_s_at","209773_s_at",5.4892016793406e-08,1.01152721162145e-09,-9.95196541609294,12.3504968650743,-3.36643625715502,"6241","RRM2","ribonucleotide reductase regulatory subunit M2"
"228729_at","228729_at",5.53114612188089e-08,1.02071681165709e-09,-9.94711543964472,12.3413830858587,-2.47721095832851,"891","CCNB1","cyclin B1"
"223734_at","223734_at",5.55798193252922e-08,1.02713642556905e-09,9.94375410633687,12.3350649241041,2.79347759265952,"84709","MGARP","mitochondria localized glutamic acid rich protein"
"217744_s_at","217744_s_at",5.99485369977347e-08,1.13002944760501e-09,-9.892660852997,12.2388504081819,-2.82589015539791,"64065","PERP","PERP, TP53 apoptosis effector"
"210052_s_at","210052_s_at",6.13867643764134e-08,1.16686388803574e-09,-9.87553235627922,12.2065211786883,-2.18547267489065,"22974","TPX2","TPX2, microtubule nucleation factor"
"203705_s_at","203705_s_at",6.19797272775348e-08,1.18304405780816e-09,9.86818447195595,12.1926409419878,2.37254536588883,"8324","FZD7","frizzled class receptor 7"
"205979_at","205979_at",6.47984946715182e-08,1.24711184897663e-09,-9.84007654812763,12.1394812286891,-5.77340150301395,"4246","SCGB2A1","secretoglobin family 2A member 1"
"227827_at","227827_at",6.63619300810164e-08,1.28051279367265e-09,9.82600964930037,12.1128390480456,2.66897112267356,"8470","SORBS2","sorbin and SH3 domain containing 2"
"213226_at","213226_at",6.82938307488997e-08,1.33241303456985e-09,-9.80488793134975,12.0727878143158,-2.1098687490368,"890","CCNA2","cyclin A2"
"213917_at","213917_at",7.07556373412835e-08,1.39165082156545e-09,-9.78179627091412,12.0289358414228,-2.03255047091656,"7849","PAX8","paired box 8"
"210735_s_at","210735_s_at",7.16707782494284e-08,1.42100307474842e-09,-9.77072841758905,12.0078933385005,-2.19250966513832,"771","CA12","carbonic anhydrase 12"
"201309_x_at","201309_x_at",7.24276481993904e-08,1.43935720037399e-09,-9.76392716550216,11.9949548235919,-2.51528583092487,"9315","NREP","neuronal regeneration related protein"
"201842_s_at","201842_s_at",7.24276481993904e-08,1.4398336526253e-09,9.76375180964173,11.9946211529804,2.44505157949602,"2202","EFEMP1","EGF containing fibulin like extracellular matrix protein 1"
"228133_s_at","228133_s_at",7.27687752500386e-08,1.45045739779764e-09,9.75985730836181,11.9872096020957,2.21436607594014,"4629","MYH11","myosin heavy chain 11"
"202503_s_at","202503_s_at",7.36115400502813e-08,1.47114250536097e-09,-9.7523584165312,11.9729331236036,-3.65551373053767,"9768","KIAA0101","KIAA0101"
"266_s_at","266_s_at",7.64397021850404e-08,1.53977223631622e-09,-9.72823744158445,11.9269623646649,-4.9365565553182,"100133941","CD24","CD24 molecule"
"201291_s_at","201291_s_at",7.78597445705567e-08,1.57659918912342e-09,-9.7157485166475,11.9031310732069,-3.78953163741072,"7153","TOP2A","topoisomerase (DNA) II alpha"
"204136_at","204136_at",7.87322704649125e-08,1.60466003482001e-09,-9.70643330020908,11.8853427706068,-2.35177815904153,"1294","COL7A1","collagen type VII alpha 1 chain"
"223235_s_at","223235_s_at",7.88872572309799e-08,1.6099015217157e-09,9.70471199815146,11.882054556275,2.08292282301351,"64094","SMOC2","SPARC related modular calcium binding 2"
"201292_at","201292_at",8.01659215720098e-08,1.64022887212386e-09,-9.69486493669728,11.8632363191483,-3.46594813679694,"7153","TOP2A","topoisomerase (DNA) II alpha"
"228554_at","228554_at",8.22785683378423e-08,1.69302939297666e-09,-9.67816209097208,11.8312877669861,-2.43837548616632,"5241","PGR","progesterone receptor"
"209612_s_at","209612_s_at",8.9260818933592e-08,1.85868596981117e-09,9.62905550860539,11.7371501627049,3.63271487357668,"125","ADH1B","alcohol dehydrogenase 1B (class I), beta polypeptide"
"208146_s_at","208146_s_at",1.02568338446784e-07,2.19065911092054e-09,9.54298880391091,11.5714071803182,2.20845252373526,"54504","CPVL","carboxypeptidase, vitellogenic like"
"238847_at","238847_at",1.02645507373612e-07,2.19501718603479e-09,-9.54195087537076,11.5694025253861,-2.09591264460443,"3236","HOXD10","homeobox D10"
"205404_at","205404_at",1.03553169602236e-07,2.21716089939842e-09,9.53670978833971,11.5592777530612,3.60707870356791,"3290","HSD11B1","hydroxysteroid 11-beta dehydrogenase 1"
"202575_at","202575_at",1.04332645551797e-07,2.23660457753997e-09,-9.53215219609566,11.5504704591873,-2.3033045684053,"1382","CRABP2","cellular retinoic acid binding protein 2"
"212067_s_at","212067_s_at",1.06056857881151e-07,2.28196681908068e-09,9.52167664678349,11.5302168045618,2.21034198167179,"715","C1R","complement C1r subcomponent"
"202954_at","202954_at",1.07393394178949e-07,2.31355957679979e-09,-9.51450732225095,11.5163472498295,-2.3077569450098,"11065","UBE2C","ubiquitin conjugating enzyme E2 C"
"1555520_at","1555520_at",1.08308086037717e-07,2.33743546183759e-09,-9.50915602184727,11.5059904294389,-2.99868854119264,"5727","PTCH1","patched 1"
"212094_at","212094_at",1.10890086842243e-07,2.42987412426901e-09,9.48895771418148,11.4668653554095,2.39184220687564,"23089","PEG10","paternally expressed 10"
"204682_at","204682_at",1.14099919675645e-07,2.51828324750091e-09,9.47036978356179,11.4308126857666,2.39524942173678,"4053","LTBP2","latent transforming growth factor beta binding protein 2"
